"ANNEE","REGIONS / DISTRICTS","VILLES / COMMUNES","MALADIE","INCIDENCE SUR LA POPULATION GENERALE (%)"
2012,,"BOUAKÉ NORD- OUEST","CONJONCTIVITE",1.5701393317487005
2012,,"BOUAKÉ SUD","CONJONCTIVITE",2.123044260857525
2012,,"SAKASSOU","CONJONCTIVITE",5.998995983935743
2012,"GBOKLE-NAWA-SAN-PEDRO",,"CONJONCTIVITE",1.826506559379975
2012,,"GUEYO","CONJONCTIVITE",2.7046809726139895
2012,,"SAN-PEDRO","CONJONCTIVITE",0.847052179982902
2012,,"SASSANDRA","CONJONCTIVITE",10.745790693280027
2012,,"SOUBRE","CONJONCTIVITE",0.431969993889205
2012,,"TABOU","CONJONCTIVITE",2.0968310794814933
2012,"GÔH",,"CONJONCTIVITE",0.5061660785789296
2012,,"GAGNOA","CONJONCTIVITE",0.3464847140689035
2012,,"OUME","CONJONCTIVITE",0.839128209759475
2012,,"HAMBOL","CONJONCTIVITE",3.0059282217794503
2012,,"DABAKALA","CONJONCTIVITE",4.641795339023688
2012,,"KATIOLA","CONJONCTIVITE",2.627703757263661
2012,,"NIAKARAMADOUGOU","CONJONCTIVITE",1.4482365160403166
2012,"HAUT SASSANDRA",,"CONJONCTIVITE",1.0935193840211488
2012,,"DALOA","CONJONCTIVITE",1.2103065562483024
2012,,"ISSIA","CONJONCTIVITE",1.6001093745648436
2012,,"VAVOUA","CONJONCTIVITE",0.41655192203999364
2012,"INDENIE DUABLIN",,"CONJONCTIVITE",13.266942697813
2012,,"ABENGOUROU","CONJONCTIVITE",17.65224825873627
2012,,"AGNIBILEKROU","CONJONCTIVITE",8.237232289950576
2012,,"BETTIE","CONJONCTIVITE",1.4716486880251947
2012,"KABADOUGOU-BAFING-FOLON",,"CONJONCTIVITE",2.7447023947940377
2012,,"MINIGNAN","CONJONCTIVITE",5.240919801738848
2012,,"ODIENNE","CONJONCTIVITE",1.596293566389386
2012,,"TOUBA","CONJONCTIVITE",2.8726065575329827
2012,"LÔH-DJIBOUA",,"CONJONCTIVITE",1.513864140646621
2012,,"DIVO","CONJONCTIVITE",0.8829003791623758
2012,,"FRESCO","CONJONCTIVITE",2.9518421240567196
2012,,"LAKOTA","CONJONCTIVITE",2.6268485438024753
2012,"MARAHOUE",,"CONJONCTIVITE",4.1540830577871155
2012,,"BOUAFLE","CONJONCTIVITE",2.9062353742373586
2012,,"SINFRA","CONJONCTIVITE",6.844192369718831
2012,,"ZUENOULA","CONJONCTIVITE",3.0598090072570105
2012,"N'ZI-IFOU",,"CONJONCTIVITE",2.287932670006979
2012,,"BOCANDA","CONJONCTIVITE",1.28453669992277
2012,,"BONGOUANOU","CONJONCTIVITE",2.818814920998299
2012,,"DAOUKRO","CONJONCTIVITE",0.9976505035478577
2012,,"DIMBOKRO","CONJONCTIVITE",1.0608434521478
2012,,"M'BAHIAKRO","CONJONCTIVITE",1.8956412560469724
2012,,"PRIKRO","CONJONCTIVITE",6.249624421609278
2012,"PORO-TCHOLOGO-BAGOUE",,"CONJONCTIVITE",0.8156688199373681
2012,,"BOUNDIALI","CONJONCTIVITE",0.8591239367328165
2012,,"FERKE","CONJONCTIVITE",0.6466740713316056
2012,,"KORHOGO","CONJONCTIVITE",0.5935542349217487
2012,,"OUANGOLODOUGOU","CONJONCTIVITE",1.4112787562388847
2012,,"TENGRELA","CONJONCTIVITE",1.560987793075458
2012,"SUD-COMOE",,"CONJONCTIVITE",2.0394897095853133
2012,,"ABOISSO","CONJONCTIVITE",0.7635227028703682
2012,,"ADIAKE","CONJONCTIVITE",4.701088569036112
2012,,"GRAND-BASSAM","CONJONCTIVITE",2.1561934966110052
2012,"TONKPI",,"CONJONCTIVITE",1.5012851115083572
2012,,"BIANKOUMA","CONJONCTIVITE",2.031947635354805
2012,,"DANANE","CONJONCTIVITE",1.156329519292354
2012,,"MAN","CONJONCTIVITE",0.8006219622703682
2012,,"ZOUAN HOUNIEN","CONJONCTIVITE",2.9743335986747272
2012,"WORODOUGOU-BERE",,"CONJONCTIVITE",3.99678717108314
2012,,"MANKONO","CONJONCTIVITE",5.931724120202565
2012,,"SEGUELA","CONJONCTIVITE",1.682990651332752
2013,"ABIDJAN 2",,"CONJONCTIVITE",3.447292630129729
2013,,"ABOBO EST","CONJONCTIVITE",2.578495801387368
2013,,"ABOBO OUEST","CONJONCTIVITE",3.9069582710954163
2013,,"ANYAMA","CONJONCTIVITE",2.4540907733651838
2013,,"COCODY-BINGERVILLE","CONJONCTIVITE",3.3109808964150935
2013,,"KOUMASSI-PORT-BOUET-VRIDI","CONJONCTIVITE",4.508623443378858
2013,,"MARCORY-TREICHVILLE","CONJONCTIVITE",2.6931904464206524
2013,"ABIDJAN 1-GRANDS PONTS",,"CONJONCTIVITE",3.427553934332687
2013,,"ADJAME-PLATEAU-ATTECOUBE","CONJONCTIVITE",5.085415024245215
2013,,"DABOU","CONJONCTIVITE",2.778500538973349
2013,,"GRAND LAHOU","CONJONCTIVITE",1.3282604290956572
2013,,"JACQUEVILLE","CONJONCTIVITE",5.992116278785955
2013,,"YOPOUGON EST","CONJONCTIVITE",1.9653534064516875
2013,,"YOPOUGON OUEST","CONJONCTIVITE",3.0367402802925536
2013,"AGNEBY-TIASSA-ME",,"CONJONCTIVITE",1.899266651982856
2013,,"ADZOPE","CONJONCTIVITE",2.0647630558493226
2013,,"AGBOVILLE","CONJONCTIVITE",0.8406705335754324
2013,,"AKOUPE","CONJONCTIVITE",2.7573571934175036
2013,,"ALEPE","CONJONCTIVITE",2.6957431399372336
2013,,"SIKENSI","CONJONCTIVITE",3.3532208864166515
2013,,"TIASSALE","CONJONCTIVITE",1.612625390786778
2013,"BELIER",,"CONJONCTIVITE",3.4765502216537865
2013,,"DIDIEVI","CONJONCTIVITE",2.104096057654752
2013,,"TIEBISSOU","CONJONCTIVITE",3.048091099031304
2013,,"TOUMODI","CONJONCTIVITE",3.0290446295527276
2013,,"YAMOUSSOUKRO","CONJONCTIVITE",4.073775396061497
2013,"BOUNKANI-GONTOUGO",,"CONJONCTIVITE",1.3696057965251776
2013,,"BONDOUKOU","CONJONCTIVITE",1.0753232016923695
2013,,"BOUNA","CONJONCTIVITE",1.4449503914657886
2013,,"NASSIAN","CONJONCTIVITE",1.9161895202682666
2013,,"TANDA","CONJONCTIVITE",1.6298493658250477
2013,"CAVALLY-GUEMON",,"CONJONCTIVITE",1.654868465008592
2013,,"BANGOLO","CONJONCTIVITE",1.456035022495741
2013,,"BLOLEQUIN","CONJONCTIVITE",1.5415318973229648
2013,,"DUEKOUE","CONJONCTIVITE",1.3487934163243098
2013,,"GUIGLO","CONJONCTIVITE",2.12960736091608
2013,,"KOUIBLY","CONJONCTIVITE",1.2591938805531038
2013,,"TOULEPLEU","CONJONCTIVITE",2.8823221824025302
2013,"GBEKE",,"CONJONCTIVITE",1.8634518477043673
2013,,"BEOUMI","CONJONCTIVITE",1.232838936081627
2013,,"BOUAKÉ NORD- EST","CONJONCTIVITE",1.9578120577961626
2013,,"BOUAKÉ NORD- OUEST","CONJONCTIVITE",1.7603603561199588
2013,,"BOUAKÉ SUD","CONJONCTIVITE",2.428112142808966
2013,,"SAKASSOU","CONJONCTIVITE",1.7444182691131997
2013,"GBOKLE-NAWA-SAN-PEDRO",,"CONJONCTIVITE",1.8951051441144684
2013,,"GUEYO","CONJONCTIVITE",0.2435057876107734
2013,,"SAN-PEDRO","CONJONCTIVITE",3.3972748445781145
2013,,"SASSANDRA","CONJONCTIVITE",1.7246725060072863
2013,,"SOUBRE","CONJONCTIVITE",0.8427297875725585
2013,,"TABOU","CONJONCTIVITE",3.1537277532749344
2013,"GÔH",,"CONJONCTIVITE",1.7919315548689918
2013,,"GAGNOA","CONJONCTIVITE",1.6509106380883896
2013,,"OUME","CONJONCTIVITE",2.08598358341918
2013,,"HAMBOL","CONJONCTIVITE",1.3252778170541446
2013,,"DABAKALA","CONJONCTIVITE",0.741262138946162
2013,,"KATIOLA","CONJONCTIVITE",0.8247210123450427
2013,,"NIAKARAMADOUGOU","CONJONCTIVITE",2.408591116716905
2013,"HAUT SASSANDRA",,"CONJONCTIVITE",1.8189577287947267
2013,,"DALOA","CONJONCTIVITE",2.8851112749508583
2013,,"ISSIA","CONJONCTIVITE",1.092726339884758
2013,,"VAVOUA","CONJONCTIVITE",0.5298329786082753
2013,"INDENIE DUABLIN",,"CONJONCTIVITE",3.5566248676072543
2013,,"ABENGOUROU","CONJONCTIVITE",2.9498681578710015
2013,,"AGNIBILEKROU","CONJONCTIVITE",3.8097199341021417
2013,,"BETTIE","CONJONCTIVITE",6.236916812433688
2013,"KABADOUGOU-BAFING-FOLON",,"CONJONCTIVITE",1.621560872752961
2013,,"MINIGNAN","CONJONCTIVITE",1.4348338066635662
2013,,"ODIENNE","CONJONCTIVITE",2.2897192426692055
2013,,"TOUBA","CONJONCTIVITE",0.9545168106164511
2013,"LÔH-DJIBOUA",,"CONJONCTIVITE",1.7520921986486564
2013,,"DIVO","CONJONCTIVITE",1.959369910146645
2013,,"FRESCO","CONJONCTIVITE",2.0254651998793998
2013,,"LAKOTA","CONJONCTIVITE",0.9651708701823343
2013,"MARAHOUE",,"CONJONCTIVITE",1.803779913265051
2013,,"BOUAFLE","CONJONCTIVITE",1.3624759382380647
2013,,"SINFRA","CONJONCTIVITE",2.026596229164769
2013,,"ZUENOULA","CONJONCTIVITE",2.2509994785329392
2013,"N'ZI-IFOU",,"CONJONCTIVITE",1.6845058036568534
2013,,"BOCANDA","CONJONCTIVITE",1.4050227644398718
2013,,"BONGOUANOU","CONJONCTIVITE",1.250670932844182
2013,,"DAOUKRO","CONJONCTIVITE",2.444312803022896
2013,,"DIMBOKRO","CONJONCTIVITE",2.583835524955876
2013,,"M'BAHIAKRO","CONJONCTIVITE",1.7269500143912502
2013,,"PRIKRO","CONJONCTIVITE",1.1474872371317502
2013,"PORO-TCHOLOGO-BAGOUE",,"CONJONCTIVITE",1.5254968969533091
2013,,"BOUNDIALI","CONJONCTIVITE",0.777789183597729
2013,,"FERKE","CONJONCTIVITE",2.2940964290008417
2013,,"KORHOGO","CONJONCTIVITE",1.6237327051102002
2013,,"OUANGOLODOUGOU","CONJONCTIVITE",1.5202579967247383
2013,,"TENGRELA","CONJONCTIVITE",1.135534106577987
2013,"SUD-COMOE",,"CONJONCTIVITE",2.0206984679763527
2013,,"ABOISSO","CONJONCTIVITE",1.3686051850086882
2013,,"ADIAKE","CONJONCTIVITE",1.3168629113590669
2013,,"GRAND-BASSAM","CONJONCTIVITE",3.5937845895879157
2013,"TONKPI",,"CONJONCTIVITE",1.1790413315356363
2013,,"BIANKOUMA","CONJONCTIVITE",0.6018149471828198
2013,,"DANANE","CONJONCTIVITE",1.2547390007960173
2013,,"MAN","CONJONCTIVITE",1.3343031275864663
2013,,"ZOUAN HOUNIEN","CONJONCTIVITE",1.3100184974611842
2013,"WORODOUGOU-BERE",,"CONJONCTIVITE",1.028034833843657
2013,,"MANKONO","CONJONCTIVITE",0.9454370141721634
2013,,"SEGUELA","CONJONCTIVITE",1.1268048531222976
2014,"ABIDJAN 2",,"CONJONCTIVITE",4.092979758688776
2014,,"ABOBO EST","CONJONCTIVITE",2.9544175576814857
2014,,"ABOBO OUEST","CONJONCTIVITE",3.776724510141609
2014,,"ANYAMA","CONJONCTIVITE",5.20011650202665
2014,,"COCODY-BINGERVILLE","CONJONCTIVITE",3.0722137398908567
2014,,"KOUMASSI-PORT-BOUET-VRIDI","CONJONCTIVITE",5.640880010138798
2014,,"MARCORY-TREICHVILLE","CONJONCTIVITE",3.7595264982777112
2014,"ABIDJAN 1-GRANDS PONTS",,"CONJONCTIVITE",2.9678379150232916
2014,,"ADJAME-PLATEAU-ATTECOUBE","CONJONCTIVITE",3.646841093459853
2014,,"DABOU","CONJONCTIVITE",4.043687950884641
2014,,"GRAND LAHOU","CONJONCTIVITE",2.9012708756022283
2014,,"JACQUEVILLE","CONJONCTIVITE",8.506784115933792
2014,,"YOPOUGON EST","CONJONCTIVITE",1.2542660443864595
2014,,"YOPOUGON OUEST","CONJONCTIVITE",3.7582976581425345
2014,"AGNEBY-TIASSA-ME",,"CONJONCTIVITE",2.97177482631211
2014,,"ADZOPE","CONJONCTIVITE",3.9117808162548187
2014,,"AGBOVILLE","CONJONCTIVITE",1.3967388885655696
2014,,"AKOUPE","CONJONCTIVITE",3.993753360129029
2014,,"ALEPE","CONJONCTIVITE",3.0585412744186784
2014,,"SIKENSI","CONJONCTIVITE",2.9449636022896772
2014,,"TIASSALE","CONJONCTIVITE",3.2669781298666125
2014,"BELIER",,"CONJONCTIVITE",3.5751864122982995
2014,,"DIDIEVI","CONJONCTIVITE",1.664905708705536
2014,,"TIEBISSOU","CONJONCTIVITE",3.0283387688131747
2014,,"TOUMODI","CONJONCTIVITE",4.444876405222406
2014,,"YAMOUSSOUKRO","CONJONCTIVITE",3.852935965329201
2014,"BOUNKANI-GONTOUGO",,"CONJONCTIVITE",1.4191653680839769
2014,,"BONDOUKOU","CONJONCTIVITE",1.3002600520104022
2014,,"BOUNA","CONJONCTIVITE",1.5630684650937168
2014,,"NASSIAN","CONJONCTIVITE",1.0330578512396693
2014,,"TANDA","CONJONCTIVITE",1.5328406603116895
2014,"CAVALLY-GUEMON",,"CONJONCTIVITE",1.2302842775904117
2014,,"BANGOLO","CONJONCTIVITE",0.9618739567911131
2014,,"BLOLEQUIN","CONJONCTIVITE",0
2014,,"DUEKOUE","CONJONCTIVITE",2.39128943422484
2014,,"GUIGLO","CONJONCTIVITE",0
2014,,"KOUIBLY","CONJONCTIVITE",1.7554307019133677
2014,,"TOULEPLEU","CONJONCTIVITE",1.3335204941044356
2014,"GBEKE",,"CONJONCTIVITE",2.0715260142711722
2014,,"BEOUMI","CONJONCTIVITE",2.02975240911508
2014,,"BOUAKÉ NORD- EST","CONJONCTIVITE",2.2113715529472713
2014,,"BOUAKÉ NORD- OUEST","CONJONCTIVITE",1.289529547948253
2014,,"BOUAKÉ SUD","CONJONCTIVITE",2.833253582491752
2014,,"SAKASSOU","CONJONCTIVITE",2.031208674953716
2014,"GBOKLE-NAWA-SAN-PEDRO",,"CONJONCTIVITE",2.425605139382815
2014,,"GUEYO","CONJONCTIVITE",0.04780114722753346
2014,,"SAN-PEDRO","CONJONCTIVITE",4.572562092414554
2014,,"SASSANDRA","CONJONCTIVITE",1.2287145242070117
2014,,"SOUBRE","CONJONCTIVITE",0.913963631262095
2014,,"TABOU","CONJONCTIVITE",5.841133445859547
2014,"GÔH",,"CONJONCTIVITE",1.8833101058420278
2014,,"GAGNOA","CONJONCTIVITE",1.9681214156522953
2014,,"OUME","CONJONCTIVITE",1.6969564265382089
2014,,"HAMBOL","CONJONCTIVITE",1.648925407638083
2014,,"DABAKALA","CONJONCTIVITE",0.9458188466293975
2014,,"KATIOLA","CONJONCTIVITE",1.2628034236003929
2014,,"NIAKARAMADOUGOU","CONJONCTIVITE",2.9517703149053194
2014,"HAUT SASSANDRA",,"CONJONCTIVITE",2.378123777044781
2014,,"DALOA","CONJONCTIVITE",3.6758684435025715
2014,,"ISSIA","CONJONCTIVITE",1.8969140075815567
2014,,"VAVOUA","CONJONCTIVITE",0.4988625932873049
2014,"INDENIE DUABLIN",,"CONJONCTIVITE",3.8541696405629944
2014,,"ABENGOUROU","CONJONCTIVITE",2.9600057117698158
2014,,"AGNIBILEKROU","CONJONCTIVITE",4.548481461221966
2014,,"BETTIE","CONJONCTIVITE",7.13063320022818
2014,"KABADOUGOU-BAFING-FOLON",,"CONJONCTIVITE",2.167816490632918
2014,,"MINIGNAN","CONJONCTIVITE",1.6076336669605351
2014,,"ODIENNE","CONJONCTIVITE",3.102956082828241
2014,,"TOUBA","CONJONCTIVITE",1.4750310029664513
2014,"LÔH-DJIBOUA",,"CONJONCTIVITE",3.768963727637582
2014,,"DIVO","CONJONCTIVITE",4.032502922378589
2014,,"FRESCO","CONJONCTIVITE",5.932989792493435
2014,,"LAKOTA","CONJONCTIVITE",1.9980118792686485
2014,"MARAHOUE",,"CONJONCTIVITE",1.2373252437542326
2014,,"BOUAFLE","CONJONCTIVITE",1.6500562630131101
2014,,"SINFRA","CONJONCTIVITE",0.4159401718379094
2014,,"ZUENOULA","CONJONCTIVITE",1.360379415409558
2014,"N'ZI-IFOU",,"CONJONCTIVITE",2.3688470295096926
2014,,"BOCANDA","CONJONCTIVITE",1.980552254635131
2014,,"BONGOUANOU","CONJONCTIVITE",1.8603806974158859
2014,,"DAOUKRO","CONJONCTIVITE",2.8601062325172077
2014,,"DIMBOKRO","CONJONCTIVITE",5.589966613951854
2014,,"M'BAHIAKRO","CONJONCTIVITE",2.1186440677966103
2014,,"PRIKRO","CONJONCTIVITE",0.8380387146409485
2014,"PORO-TCHOLOGO-BAGOUE",,"CONJONCTIVITE",1.5545907706204118
2014,,"BOUNDIALI","CONJONCTIVITE",1.181582854610894
2014,,"FERKE","CONJONCTIVITE",2.288141458181944
2014,,"KORHOGO","CONJONCTIVITE",1.5186187900273875
2014,,"OUANGOLODOUGOU","CONJONCTIVITE",1.4909235278714004
2014,,"TENGRELA","CONJONCTIVITE",1.2921751615218953
2014,"SUD-COMOE",,"CONJONCTIVITE",2.6142977187140146
2014,,"ABOISSO","CONJONCTIVITE",1.4422514714862986
2014,,"ADIAKE","CONJONCTIVITE",1.8046947753765132
2014,,"GRAND-BASSAM","CONJONCTIVITE",5.333318440995627
2014,"TONKPI",,"CONJONCTIVITE",2.0643505103952995
2014,,"BIANKOUMA","CONJONCTIVITE",1.3050038742302517
2014,,"DANANE","CONJONCTIVITE",1.9614595654843008
2014,,"MAN","CONJONCTIVITE",2.1306775674365435
2014,,"ZOUAN HOUNIEN","CONJONCTIVITE",2.855209604166453
2014,"WORODOUGOU-BERE",,"CONJONCTIVITE",0.9258532046905869
2014,,"MANKONO","CONJONCTIVITE",1.036540622642768
2014,,"SEGUELA","CONJONCTIVITE",0.7674399817870703
2015,"ABIDJAN 2",,"CONJONCTIVITE",3.1202940901238363
2015,,"ABOBO EST","CONJONCTIVITE",2.1555020490672367
2015,,"ABOBO OUEST","CONJONCTIVITE",2.7365702283865354
2015,,"ANYAMA","CONJONCTIVITE",3.7038790145078457
2015,,"COCODY-BINGERVILLE","CONJONCTIVITE",2.763866877971474
2015,,"KOUMASSI-PORT-BOUET-VRIDI","CONJONCTIVITE",4.271470058516737
2015,,"MARCORY-TREICHVILLE","CONJONCTIVITE",2.7501106684373617
2015,"ABIDJAN 1-GRANDS PONTS",,"CONJONCTIVITE",3.619238991806362
2015,,"ADJAME-PLATEAU-ATTECOUBE","CONJONCTIVITE",4.7251348898304695
2015,,"DABOU","CONJONCTIVITE",3.1242631454845555
2015,,"GRAND LAHOU","CONJONCTIVITE",3.2092178014924797
2015,,"JACQUEVILLE","CONJONCTIVITE",8.156409101929137
2015,,"YOPOUGON EST","CONJONCTIVITE",1.2981021228269416
2015,,"YOPOUGON OUEST","CONJONCTIVITE",5.625653356867946
2015,"AGNEBY-TIASSA-ME",,"CONJONCTIVITE",2.5934665161998196
2015,,"ADZOPE","CONJONCTIVITE",2.9023334559434852
2015,,"AGBOVILLE","CONJONCTIVITE",1.5522248556263978
2015,,"AKOUPE","CONJONCTIVITE",3.4199897150674263
2015,,"ALEPE","CONJONCTIVITE",3.145043844699904
2015,,"SIKENSI","CONJONCTIVITE",1.6906380915679424
2015,,"TIASSALE","CONJONCTIVITE",2.950412438773784
2015,"BELIER",,"CONJONCTIVITE",4.35940973036912
2015,,"DIDIEVI","CONJONCTIVITE",2.3310751043260174
2015,,"TIEBISSOU","CONJONCTIVITE",3.6639804060993915
2015,,"TOUMODI","CONJONCTIVITE",4.454216342235448
2015,,"YAMOUSSOUKRO","CONJONCTIVITE",5.045865269912658
2015,"BOUNKANI-GONTOUGO",,"CONJONCTIVITE",2.241663422794628
2015,,"BONDOUKOU","CONJONCTIVITE",1.8530466487613846
2015,,"BOUNA","CONJONCTIVITE",2.6453520201467207
2015,,"NASSIAN","CONJONCTIVITE",1.6861929267491513
2015,,"TANDA","CONJONCTIVITE",2.553236385376919
2015,"CAVALLY-GUEMON",,"CONJONCTIVITE",2.3879778253142616
2015,,"BANGOLO","CONJONCTIVITE",0.6773863308955599
2015,,"BLOLEQUIN","CONJONCTIVITE",2.2057777145296713
2015,,"DUEKOUE","CONJONCTIVITE",1.495557525210656
2015,,"GUIGLO","CONJONCTIVITE",5.3804685157159895
2015,,"KOUIBLY","CONJONCTIVITE",2.0803142688351755
2015,,"TOULEPLEU","CONJONCTIVITE",5.081439912400766
2015,"GBEKE",,"CONJONCTIVITE",2.9170408626878257
2015,,"BEOUMI","CONJONCTIVITE",1.9412564418729648
2015,,"BOUAKÉ NORD- EST","CONJONCTIVITE",2.363629509556301
2015,,"BOUAKÉ NORD- OUEST","CONJONCTIVITE",4.320075297993279
2015,,"BOUAKÉ SUD","CONJONCTIVITE",2.5662329582895054
2015,,"SAKASSOU","CONJONCTIVITE",2.970940488348343
2015,"GBOKLE-NAWA-SAN-PEDRO",,"CONJONCTIVITE",2.881993958596114
2015,,"GUEYO","CONJONCTIVITE",0.7690783877320344
2015,,"SAN-PEDRO","CONJONCTIVITE",5.33620073013563
2015,,"SASSANDRA","CONJONCTIVITE",1.4781051603451083
2015,,"SOUBRE","CONJONCTIVITE",1.22917469268118
2015,,"TABOU","CONJONCTIVITE",6.209352431871683
2015,"GÔH",,"CONJONCTIVITE",1.9844317268674025
2015,,"GAGNOA","CONJONCTIVITE",2.0664804243086765
2015,,"OUME","CONJONCTIVITE",1.8041484739466014
2015,,"HAMBOL","CONJONCTIVITE",2.0704872788626605
2015,,"DABAKALA","CONJONCTIVITE",1.0253081076625037
2015,,"KATIOLA","CONJONCTIVITE",2.4718383727824143
2015,,"NIAKARAMADOUGOU","CONJONCTIVITE",3.2280159724853537
2015,"HAUT SASSANDRA",,"CONJONCTIVITE",2.531502383632662
2015,,"DALOA","CONJONCTIVITE",4.010665481613154
2015,,"ISSIA","CONJONCTIVITE",1.8050648871760102
2015,,"VAVOUA","CONJONCTIVITE",0.5350819161769856
2015,"INDENIE DUABLIN",,"CONJONCTIVITE",3.578972276449075
2015,,"ABENGOUROU","CONJONCTIVITE",2.7325416117934407
2015,,"AGNIBILEKROU","CONJONCTIVITE",4.406231338740629
2015,,"BETTIE","CONJONCTIVITE",6.170800813502755
2015,"KABADOUGOU-BAFING-FOLON",,"CONJONCTIVITE",2.6128937127631713
2015,,"MINIGNAN","CONJONCTIVITE",1.4563401363296182
2015,,"ODIENNE","CONJONCTIVITE",3.7720054663822533
2015,,"TOUBA","CONJONCTIVITE",1.9976348003963307
2015,"LÔH-DJIBOUA",,"CONJONCTIVITE",4.35493226313231
2015,,"DIVO","CONJONCTIVITE",5.449394645345254
2015,,"FRESCO","CONJONCTIVITE",5.900698842962478
2015,,"LAKOTA","CONJONCTIVITE",0.7281846020302365
2015,"MARAHOUE",,"CONJONCTIVITE",1.3342846707652576
2015,,"BOUAFLE","CONJONCTIVITE",0.8663634394628547
2015,,"SINFRA","CONJONCTIVITE",1.9623587634272042
2015,,"ZUENOULA","CONJONCTIVITE",1.530927460386684
2015,"N'ZI-IFOU",,"CONJONCTIVITE",2.336586017912044
2015,,"BOCANDA","CONJONCTIVITE",1.4889110391228508
2015,,"BONGOUANOU","CONJONCTIVITE",2.3588166649152984
2015,,"DAOUKRO","CONJONCTIVITE",1.961409272562336
2015,,"DIMBOKRO","CONJONCTIVITE",5.750572915551177
2015,,"M'BAHIAKRO","CONJONCTIVITE",1.6869384511949148
2015,,"PRIKRO","CONJONCTIVITE",1.312828207051763
2015,"PORO-TCHOLOGO-BAGOUE",,"CONJONCTIVITE",1.7045240859565414
2015,,"BOUNDIALI","CONJONCTIVITE",1.3113362364650014
2015,,"FERKE","CONJONCTIVITE",2.2185012885021744
2015,,"KORHOGO","CONJONCTIVITE",1.8535491892637121
2015,,"OUANGOLODOUGOU","CONJONCTIVITE",1.293176230267737
2015,,"TENGRELA","CONJONCTIVITE",1.4164655889449802
2015,"SUD-COMOE",,"CONJONCTIVITE",3.6659772727617583
2015,,"ABOISSO","CONJONCTIVITE",2.872844179085568
2015,,"ADIAKE","CONJONCTIVITE",2.5926528976340477
2015,,"GRAND-BASSAM","CONJONCTIVITE",5.962883094818009
2015,"TONKPI",,"CONJONCTIVITE",1.65239730232878
2015,,"BIANKOUMA","CONJONCTIVITE",1.058763880742427
2015,,"DANANE","CONJONCTIVITE",1.7374101638494586
2015,,"MAN","CONJONCTIVITE",1.9229590809481152
2015,,"ZOUAN HOUNIEN","CONJONCTIVITE",1.6694574263364406
2015,"WORODOUGOU-BERE",,"CONJONCTIVITE",2.073628540669187
2015,,"MANKONO","CONJONCTIVITE",2.1790634780454976
2015,,"SEGUELA","CONJONCTIVITE",1.9227326434888468
2012,"ABIDJAN 2",,"DIARRHEE",24.293745783117508
2012,,"ABOBO EST","DIARRHEE",25.197520454687403
2012,,"ABOBO OUEST","DIARRHEE",18.21199022490257
2012,,"ANYAMA","DIARRHEE",31.553642149421268
2012,,"COCODY-BINGERVILLE","DIARRHEE",29.01049201330149
2012,,"KOUMASSI-PORT-BOUET-VRIDI","DIARRHEE",26.787870748461067
2012,,"MARCORY-TREICHVILLE","DIARRHEE",16.697085559241348
2012,"ABIDJAN 1-GRANDS PONTS",,"DIARRHEE",25.83007151214552
2012,,"ADJAME-PLATEAU-ATTECOUBE","DIARRHEE",13.076056819982638
2012,,"DABOU","DIARRHEE",27.813148293869375
2012,,"GRAND LAHOU","DIARRHEE",23.284832893003767
2012,,"JACQUEVILLE","DIARRHEE",45.11975147810402
2012,,"YOPOUGON EST","DIARRHEE",19.667446759181278
2012,,"YOPOUGON OUEST","DIARRHEE",43.03105097224322
2012,"AGNEBY-TIASSA-ME",,"DIARRHEE",19.210700298548172
2012,,"ADZOPE","DIARRHEE",13.68548128075726
2012,,"AGBOVILLE","DIARRHEE",20.777155406739457
2012,,"AKOUPE","DIARRHEE",21.238307772660367
2012,,"ALEPE","DIARRHEE",12.306845166397082
2012,,"SIKENSI","DIARRHEE",37.871375456125605
2012,,"TIASSALE","DIARRHEE",18.730438184663537
2012,"BELIER",,"DIARRHEE",23.3503780477799
2012,,"DIDIEVI","DIARRHEE",21.622740087422084
2012,,"TIEBISSOU","DIARRHEE",26.152346469850997
2012,,"TOUMODI","DIARRHEE",35.62899212075244
2012,,"YAMOUSSOUKRO","DIARRHEE",17.670854304901006
2012,"BOUNKANI-GONTOUGO",,"DIARRHEE",14.688043231804096
2012,,"BONDOUKOU","DIARRHEE",10.283449424659514
2012,,"BOUNA","DIARRHEE",15.249336554838198
2012,,"NASSIAN","DIARRHEE",22.407455103139853
2012,,"TANDA","DIARRHEE",19.01269442498828
2012,"CAVALLY-GUEMON",,"DIARRHEE",17.975794864562307
2012,,"BANGOLO","DIARRHEE",19.75240989364087
2012,,"BLOLEQUIN","DIARRHEE",15.066857857299267
2012,,"DUEKOUE","DIARRHEE",14.222177635098983
2012,,"GUIGLO","DIARRHEE",23.28405512046154
2012,,"KOUIBLY","DIARRHEE",16.699280088901773
2012,,"TOULEPLEU","DIARRHEE",18.706392114254296
2012,"GBEKE",,"DIARRHEE",16.28923224115313
2012,,"BEOUMI","DIARRHEE",17.47151443841957
2012,,"BOUAKÉ NORD- EST","DIARRHEE",18.37629624913451
2012,,"BOUAKÉ NORD- OUEST","DIARRHEE",10.971650530465535
2012,,"BOUAKÉ SUD","DIARRHEE",16.015138228642638
2012,,"SAKASSOU","DIARRHEE",29.133199464524765
2012,"GBOKLE-NAWA-SAN-PEDRO",,"DIARRHEE",16.698674833416717
2012,,"GUEYO","DIARRHEE",4.052558288999179
